HISTORY,CVP,PCWP,HYPOVOLEMIA,LVEDVOLUME,LVFAILURE,STROKEVOLUME,ERRLOWOUTPUT,HRBP,HREKG,ERRCAUTER,HRSAT,INSUFFANESTH,ANAPHYLAXIS,TPR,EXPCO2,KINKEDTUBE,MINVOL,FIO2,PVSAT,SAO2,PAP,PULMEMBOLUS,SHUNT,INTUBATION,PRESS,DISCONNECT,MINVOLSET,VENTMACH,VENTTUBE,VENTLUNG,VENTALV,ARTCO2,CATECHOL,HR,CO,BP
2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,2,3,3,2
2,2,2,2,2,2,2,2,1,1,2,1,1,2,3,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,1,2,2,3
2,2,2,2,2,2,2,2,3,2,1,2,2,2,1,1,2,1,2,1,1,2,2,2,1,2,2,2,3,2,1,1,3,2,3,2,1
2,2,2,2,2,2,1,2,3,3,2,3,2,2,2,1,2,1,2,1,1,2,2,2,1,3,2,2,1,1,1,1,3,2,3,2,2
2,2,2,2,2,2,2,2,3,3,2,3,1,2,2,1,2,1,2,1,3,1,2,2,1,4,2,2,3,2,1,1,3,2,3,3,2
2,2,2,2,2,2,2,2,1,2,2,1,1,2,3,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,2,1,1,1
2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,2,3,3,3
2,2,2,2,2,2,2,2,3,2,1,2,2,2,3,1,2,1,2,1,1,2,2,2,1,4,1,2,3,1,1,1,3,2,3,3,3
2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,3,1,2,1,4,2,2,3,2,1,1,3,1,1,1,1
2,1,1,2,1,2,2,2,1,1,2,1,2,2,1,1,2,1,2,1,1,2,2,2,1,2,2,2,3,2,1,1,3,1,2,2,1
2,2,3,1,3,2,1,2,3,3,2,3,1,2,2,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,1,3,1,1
2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,1,1,2,2,1,1,4,2,2,3,2,1,1,3,1,1,1,1
2,1,1,2,1,2,2,2,1,1,1,2,2,2,1,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,1,2,2,1
2,3,3,1,3,2,1,2,3,3,2,3,2,2,3,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,2,3,2,3
2,2,2,2,2,2,2,2,3,3,2,3,2,2,3,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,2,3,3,3
2,2,1,2,2,2,2,2,3,3,2,3,2,2,3,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,2,3,3,3
2,3,3,2,3,2,2,2,3,2,1,2,2,2,2,1,2,1,1,1,1,2,2,2,1,3,2,2,3,2,1,1,3,1,3,2,3
2,2,2,2,2,2,2,2,1,1,2,1,2,2,3,1,2,1,2,1,1,2,2,2,1,3,2,2,3,2,1,1,3,1,2,1,1
2,2,2,2,2,2,2,2,3,3,2,3,2,2,3,1,2,1,2,1,1,2,2,2,1,2,2,2,3,2,1,1,3,2,3,2,3
2,3,3,1,3,2,2,2,3,3,2,3,1,2,2,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,2,3,3,3
2,2,2,2,2,2,2,2,3,3,2,3,2,2,1,4,2,2,2,1,1,3,2,2,3,4,2,2,3,2,2,2,3,2,3,3,2
2,2,2,2,2,2,2,2,3,3,2,3,2,2,3,1,2,4,2,1,1,2,2,1,2,4,2,2,3,2,1,2,3,2,3,2,3
2,1,2,2,2,2,2,1,2,2,1,2,2,2,3,1,2,1,2,1,1,2,2,2,1,2,2,2,3,2,1,1,3,2,3,3,3
2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,1,2,2,2
2,3,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,1,2,1,1,2,2,1,1,3,2,2,3,2,1,1,3,1,2,2,2
2,2,3,1,3,2,2,2,3,3,2,3,2,2,3,1,1,1,2,1,1,2,2,2,1,1,2,1,2,1,1,1,3,2,3,3,3
2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,1,2,1,1,2,2,2,1,3,2,1,2,1,1,1,3,1,2,3,2
2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,2,2,1,1,2,2,1,2,3,2,2,3,2,1,2,3,1,2,2,2
2,2,2,2,2,2,2,2,3,3,2,3,2,2,3,1,2,1,2,1,1,2,2,2,1,2,2,2,4,4,1,1,3,2,3,2,2
2,2,2,2,2,2,2,1,1,1,2,1,2,2,3,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,1,2,2,2
2,2,2,2,2,2,1,1,2,3,2,3,2,2,2,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,2,3,2,2
2,2,2,2,2,2,2,2,3,3,2,3,1,2,2,1,1,1,2,1,1,2,2,2,1,2,2,2,3,2,1,1,3,2,3,3,3
2,2,2,2,2,2,2,2,2,3,2,3,2,2,3,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,2,3,3,3
2,3,3,1,3,2,2,2,3,3,2,3,2,2,1,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,2,3,3,2
2,2,2,2,2,2,2,2,3,2,1,2,2,2,1,2,2,4,2,3,1,2,2,2,1,2,2,2,3,3,2,4,1,2,3,2,1
2,2,2,2,2,2,1,2,1,1,2,1,2,2,2,1,2,1,2,1,1,2,2,2,1,1,2,2,3,2,1,1,3,1,2,1,1
2,2,2,2,2,2,1,2,1,1,2,1,2,2,2,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,1,2,1,1
2,2,2,2,2,2,2,2,3,3,2,3,2,2,1,1,2,1,2,1,1,2,2,2,1,2,2,2,3,2,1,1,3,2,3,2,1
2,2,1,2,2,2,2,2,3,3,2,3,2,2,3,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,2,3,2,3
2,2,2,2,2,2,2,2,1,1,2,1,2,2,3,1,2,1,2,1,1,2,2,2,1,3,1,2,3,1,1,1,3,1,2,2,1
2,2,2,1,2,2,2,2,1,1,2,1,1,2,3,1,2,1,2,1,1,2,2,2,1,3,1,2,3,1,1,1,3,1,2,2,3
2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,1,2,1,2,1,1,1,2,2,1,2,2,2,3,2,1,1,3,1,2,2,1
2,2,2,2,2,2,2,2,3,3,2,3,2,2,3,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,2,3,3,3
2,2,2,2,2,2,2,2,1,1,2,1,1,2,3,2,2,4,2,3,1,2,2,2,1,2,1,3,4,3,2,4,1,2,2,2,3
1,1,1,2,1,1,1,2,3,3,2,3,2,2,1,1,2,3,2,1,1,2,2,2,3,4,2,2,3,2,1,3,2,2,3,2,1
2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,1,2,1,1,2,2,1,1,3,2,2,3,2,1,1,3,1,2,2,2
2,2,2,2,2,2,1,2,1,1,2,1,2,2,2,1,2,1,2,1,1,2,2,1,1,3,2,2,3,2,1,1,3,1,2,1,1
2,2,3,1,3,2,2,2,3,3,2,3,1,2,2,1,2,1,2,1,1,2,2,2,1,2,2,2,3,2,1,1,3,2,3,3,2
2,2,2,2,2,2,2,2,1,3,1,1,2,2,1,1,2,1,2,1,1,2,2,2,1,3,2,2,3,2,1,1,3,1,2,2,1
2,1,1,2,1,2,2,2,1,1,2,1,2,2,3,1,2,1,2,1,1,3,2,2,1,2,2,2,3,2,1,1,3,2,2,2,3
2,2,2,2,2,2,2,2,1,1,2,1,2,2,3,4,2,2,2,2,1,2,2,2,1,3,1,2,3,1,4,2,3,1,2,2,2
2,3,3,2,3,2,2,2,3,3,2,3,2,2,3,2,2,2,2,1,1,2,2,1,2,3,2,2,3,2,1,2,3,2,3,3,3
2,2,2,2,2,2,2,2,3,3,2,3,1,2,2,1,2,1,2,1,1,1,2,2,1,4,2,1,2,1,1,1,3,2,3,3,2
2,2,2,2,2,2,2,2,3,3,2,3,1,2,2,3,2,1,2,1,1,3,2,2,1,3,2,2,3,2,1,1,2,2,3,3,2
2,2,3,1,3,2,2,2,3,3,2,3,2,2,3,1,2,1,2,1,1,2,2,2,1,2,1,2,3,1,1,1,3,2,3,3,3
2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,4,2,2,2,1,1,2,2,2,1,4,2,2,3,2,4,2,3,1,2,2,2
2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,1,2,2,2
2,1,2,2,2,2,2,2,1,1,2,1,2,2,1,1,2,1,2,1,1,2,2,2,1,1,2,2,4,4,1,1,3,1,2,2,1
2,3,3,1,3,2,2,2,3,3,2,3,1,2,2,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,2,3,2,2
2,2,2,2,2,2,2,1,2,1,2,1,2,2,3,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,1,2,2,3
2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,1,2,1,2,1,1,2,2,2,1,3,2,2,3,2,1,1,3,2,3,3,3
2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,1,2,1,2,3,1,2,2,2,1,2,2,3,4,4,1,4,1,2,3,3,2
2,2,2,2,2,2,3,2,3,3,2,3,2,2,2,1,2,1,2,1,1,3,2,2,1,4,2,2,3,2,1,1,3,2,3,3,3
2,2,2,1,2,2,1,2,3,3,2,3,2,2,3,1,2,1,2,1,1,2,2,2,1,4,2,1,2,1,1,1,3,2,3,2,3
2,2,1,2,2,2,1,2,3,3,2,3,2,2,2,1,2,1,2,1,1,3,2,2,1,4,2,2,3,2,1,1,3,1,3,2,2
2,1,1,2,1,2,2,2,1,1,2,1,2,2,2,1,2,1,2,1,1,2,2,2,1,3,2,2,3,2,1,1,3,1,2,2,2
2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,2,3,3,3
2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,1,2,1,1,3,2,2,1,2,2,3,4,4,1,1,3,2,2,3,3
2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,1,1,1,1,2,2,2,1,4,1,2,3,1,1,1,3,1,2,2,2
2,2,2,2,2,2,2,1,1,2,2,1,1,2,3,1,2,1,2,1,1,2,2,2,1,3,2,2,3,2,1,1,3,1,2,2,3
2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,1,2,1,2,1,1,2,2,2,1,3,2,2,3,2,1,1,3,2,3,3,2
2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,1,2,1,2,1,1,2,2,2,1,3,2,2,3,2,1,1,3,1,2,2,1
2,2,3,1,3,2,1,2,3,3,2,3,1,2,2,1,2,1,2,1,1,2,2,2,1,1,2,2,3,4,1,1,3,2,3,2,3
2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,1,2,1,1,2,2,2,1,3,2,2,3,2,1,2,3,1,2,2,2
2,2,2,2,2,2,2,2,3,3,2,3,2,2,3,1,2,1,2,1,1,2,2,2,1,2,1,2,3,1,1,1,3,2,3,2,2
2,2,2,2,2,2,2,2,2,3,2,3,2,2,3,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,2,3,3,3
2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,1,2,2,2
2,2,2,2,2,2,2,2,3,3,2,3,2,2,3,2,2,4,2,3,1,2,2,2,1,2,1,3,4,3,2,4,1,2,3,3,3
2,3,2,2,3,2,2,2,3,3,2,3,2,2,3,1,2,3,2,1,1,2,2,2,3,4,2,2,3,2,1,3,2,2,3,2,3
2,3,3,1,3,2,2,2,3,3,2,3,2,2,2,1,2,1,1,1,1,2,2,1,1,4,2,2,3,2,1,1,3,2,3,3,3
2,2,2,2,2,2,2,1,2,3,2,3,2,2,1,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,2,3,3,2
2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,1,2,1,1,2,2,1,1,4,2,2,3,2,1,1,3,1,2,2,2
2,2,2,2,2,2,1,2,3,3,2,3,2,2,2,1,2,1,1,1,1,2,2,2,1,2,1,2,3,1,1,1,3,2,3,1,1
2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,1,2,2,1
2,3,1,1,3,2,2,2,3,3,2,3,1,2,2,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,2,3,3,3
2,3,3,1,3,2,2,2,1,1,2,1,2,2,1,1,2,1,2,1,1,2,2,2,1,2,2,2,3,2,1,1,3,1,2,2,1
2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,2,2,4,2,3,2,2,2,2,1,2,1,3,4,3,2,4,1,2,3,3,2
2,2,2,2,2,2,2,2,3,3,2,3,2,2,3,1,1,1,2,1,1,2,2,2,1,2,2,2,3,2,1,1,3,2,3,3,3
2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,1,2,4,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,2,3,2,2
2,2,2,2,2,2,2,2,1,3,1,3,2,2,3,1,2,3,2,1,1,2,2,2,3,4,2,2,3,2,1,3,2,2,2,2,3
2,2,2,2,2,2,2,2,3,3,2,3,2,2,3,1,2,2,2,1,1,2,2,2,1,3,2,2,1,1,1,1,3,2,3,3,3
2,2,1,2,2,2,2,2,3,3,2,3,2,2,3,1,2,1,2,1,1,2,2,1,1,4,2,2,3,2,1,1,3,2,3,3,3
2,2,2,2,2,2,2,2,3,3,2,3,2,2,3,2,2,4,2,3,1,2,2,2,1,4,2,2,3,2,2,4,1,2,3,3,3
2,2,2,2,2,2,2,2,1,1,1,3,2,2,2,1,2,1,2,1,1,2,2,2,1,3,2,2,3,2,1,1,3,1,2,2,2
2,2,2,2,2,2,2,2,3,3,2,3,2,2,3,1,2,1,1,1,1,2,2,2,1,3,2,2,3,2,1,1,3,2,3,2,2
2,3,3,1,3,2,1,2,2,3,1,3,2,2,1,1,2,1,2,1,1,2,2,2,1,3,1,2,3,1,1,1,3,1,2,1,1
2,2,1,2,2,2,3,2,3,3,2,3,2,2,1,1,2,1,2,1,1,2,2,2,1,3,2,1,2,1,1,1,3,2,3,3,2
2,3,3,1,3,2,1,2,3,1,1,2,2,2,2,4,2,1,2,1,1,1,2,1,2,4,2,2,1,1,2,1,3,2,3,1,1
2,3,3,2,3,2,2,2,3,3,2,3,1,2,2,1,2,1,2,1,1,2,2,1,1,4,2,2,3,2,1,1,3,2,3,2,2
2,2,1,2,2,2,2,2,1,1,2,1,2,2,1,1,2,1,2,1,1,2,2,2,1,2,2,2,3,2,1,1,3,1,2,2,1
2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,1,2,1,2,1,1,1,2,2,1,4,2,2,3,2,1,1,3,2,2,2,1
2,2,2,2,2,2,2,2,3,3,2,3,2,2,3,1,2,1,2,1,1,2,2,2,1,2,2,3,4,4,1,1,3,2,3,2,2
2,2,2,2,2,2,2,2,3,3,2,3,2,2,3,1,2,1,2,1,1,2,2,2,1,3,2,2,1,1,1,1,3,2,3,3,3
2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,2,2,1,1,2,2,1,2,3,2,2,3,2,1,2,3,1,2,2,2
2,2,2,2,2,2,2,2,3,3,2,3,1,2,3,1,2,1,2,1,1,2,2,2,1,2,2,2,3,2,1,1,3,2,3,2,1
2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,1,2,2,3
2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,1,2,1,1,3,1,2,1,2,2,2,3,2,1,1,3,1,2,2,2
2,2,1,2,2,2,2,2,1,1,2,1,2,2,2,1,2,1,2,1,1,2,2,2,1,4,2,1,3,2,1,1,3,1,2,2,2
2,2,2,2,2,2,2,2,3,3,2,3,2,2,3,4,2,2,2,1,1,2,2,1,2,3,2,2,3,2,1,2,3,2,3,2,2
2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,1,2,1,2,1,1,1,2,1,1,3,2,2,3,2,1,3,2,2,3,3,2
2,2,2,2,2,2,2,2,3,3,2,3,2,2,3,1,2,1,1,1,1,2,2,1,1,4,2,2,3,2,1,1,3,2,3,3,3
2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,1,2,1,2,1,1,1,2,2,1,3,2,2,3,2,1,1,3,2,3,3,3
2,2,2,2,2,2,2,2,3,3,2,3,2,2,3,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,2,3,3,3
2,2,1,2,2,2,2,2,3,3,2,3,2,2,2,1,2,1,2,3,2,1,2,2,1,4,2,2,3,2,1,4,1,2,3,3,3
2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,1,2,1,1,2,2,2,1,2,1,2,3,1,1,1,3,1,2,2,1
2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,1,2,1,1,2,2,2,1,3,2,2,3,2,1,1,3,1,2,2,2
2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,1,2,2,1
2,3,3,1,3,2,2,2,1,1,2,1,2,2,2,1,2,1,2,1,1,1,2,2,1,4,2,2,3,2,1,1,3,1,2,2,1
2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,1,2,1,2,1,1,2,2,2,1,3,2,2,3,2,1,1,3,1,2,2,1
2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,2,3,2,2
2,2,2,2,2,2,2,2,1,3,1,2,2,2,1,1,2,1,2,1,1,1,2,2,1,3,2,2,3,2,1,1,3,1,2,1,1
2,2,2,2,2,2,2,2,3,3,2,3,2,2,3,1,2,1,2,1,1,2,2,2,1,3,2,2,3,2,1,1,3,2,3,3,3
2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,1,2,2,2
2,1,1,2,1,2,2,2,1,1,2,1,2,2,2,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,1,2,2,2
2,2,3,2,3,2,2,2,3,3,2,3,2,2,1,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,2,3,2,1
2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,1,2,1,2,1,1,1,2,2,1,4,2,2,3,2,1,1,3,1,2,2,1
2,3,3,1,3,2,2,2,1,1,2,1,2,2,1,1,1,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,1,2,2,1
1,1,1,1,1,1,1,2,1,1,2,1,2,2,3,1,2,1,2,1,1,2,2,2,1,3,2,2,3,2,1,1,3,2,2,1,1
2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,1,2,1,1,2,2,2,1,2,2,2,3,2,1,1,3,1,2,2,2
2,2,2,2,2,2,2,2,3,3,2,3,1,2,2,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,2,3,3,2
2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,1,2,1,1,2,2,1,1,3,2,2,3,2,1,1,3,1,2,2,2
2,2,2,2,2,2,2,2,3,3,2,3,2,2,1,1,2,1,2,1,1,2,2,1,1,3,2,2,3,2,1,1,3,2,3,3,2
2,2,2,2,2,2,2,2,3,3,2,3,2,2,3,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,2,3,3,3
2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,1,2,2,2
2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,1,2,1,2,1,1,2,2,2,1,4,2,1,2,1,1,1,3,2,3,3,3
2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,1,2,2,2
2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,1,2,1,2,1,1,2,2,2,1,2,2,2,3,2,1,1,3,1,2,2,1
2,3,2,2,2,2,2,2,2,1,2,3,2,2,2,1,2,1,2,1,1,2,2,2,1,3,2,2,3,2,1,1,3,2,1,1,1
2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,1,2,1,2,1,1,2,2,1,1,4,2,2,3,2,1,1,3,2,3,3,2
2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,2,2,4,2,3,1,1,2,2,1,4,2,1,2,1,2,4,1,2,3,2,2
2,2,1,2,2,2,2,2,3,3,2,3,2,2,1,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,2,3,3,2
2,2,1,2,2,2,2,2,1,1,1,1,2,2,2,1,2,1,2,1,1,2,2,2,1,2,2,2,3,2,1,1,3,1,2,2,2
2,2,2,1,3,2,2,2,3,3,2,3,2,2,3,1,2,3,2,1,1,2,2,2,3,1,1,2,3,1,1,3,2,2,3,3,3
2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,1,2,1,2,1,1,2,2,2,1,3,2,2,2,1,1,1,3,1,3,3,3
2,1,2,2,2,2,2,2,1,1,2,1,1,2,2,4,2,2,2,1,3,2,2,2,1,2,1,2,3,1,4,2,3,1,2,2,2
2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,1,2,1,2,1,1,2,2,2,1,3,2,2,1,1,1,1,3,1,2,2,1
2,2,2,2,2,2,2,2,3,3,2,3,2,2,1,1,2,1,2,3,1,2,2,2,1,4,2,2,3,2,1,4,1,2,3,3,1
2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,1,2,3,2,3,1,2,2,2,1,4,2,2,3,2,1,4,1,2,3,2,2
2,2,3,1,3,2,1,2,1,1,2,1,2,2,2,1,1,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,1,2,1,3
2,3,3,2,3,2,2,2,1,1,2,1,2,2,2,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,1,2,1,1
2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,1,2,1,2,3,1,2,2,2,1,4,2,2,3,2,1,4,2,2,2,2,1
2,2,1,2,2,2,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,2,2,1,2,2,2,3,2,1,1,3,1,2,2,1
2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,1,2,2,3
2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,1,2,1,2,1,1,2,2,2,1,3,2,2,3,2,1,1,3,2,3,3,2
2,2,2,2,2,2,3,2,3,3,2,3,2,2,1,2,2,4,2,3,2,2,2,2,1,2,2,2,3,3,2,4,1,2,3,3,1
2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,3,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,1,2,2,2
2,3,2,2,2,2,2,2,1,1,2,1,2,2,1,1,2,1,2,1,1,2,2,2,1,2,2,1,2,1,1,1,3,1,2,2,1
2,2,2,1,2,2,1,2,3,3,2,3,2,2,3,1,2,2,2,1,1,2,2,2,1,3,2,2,3,2,1,1,3,2,3,1,2
2,2,2,2,2,2,2,1,3,1,2,1,2,2,2,1,2,1,2,1,1,2,2,1,1,3,2,2,3,2,1,1,3,1,2,2,2
2,2,2,2,2,2,1,1,3,1,2,1,2,2,2,1,2,1,2,1,1,3,2,2,1,4,2,2,3,2,1,1,3,1,2,1,1
2,1,2,2,2,2,2,2,3,3,2,3,2,2,1,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,2,3,3,2
2,2,3,1,3,2,2,2,3,3,2,3,2,2,3,1,2,1,2,1,1,2,2,1,1,3,2,2,3,2,1,1,3,2,3,2,3
2,2,2,1,2,2,3,2,1,1,2,1,2,2,1,1,2,1,2,1,1,2,2,2,1,3,2,2,3,2,1,1,3,1,2,3,3
2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,4,2,1,1,2,2,2,1,3,2,2,3,2,1,1,3,1,2,2,2
2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,1,2,2,1,2,2,2,2,1,2,3,2,2,3,2,1,2,3,2,3,2,2
2,2,2,2,2,2,2,1,3,1,2,1,2,2,2,1,2,1,2,1,1,2,2,2,1,3,2,2,3,2,1,1,3,1,2,2,2
2,2,2,2,2,2,2,2,1,1,2,1,2,2,3,1,2,1,2,1,1,2,2,2,1,2,2,2,1,4,1,1,3,1,2,2,3
2,3,3,1,3,2,2,2,1,1,2,1,2,2,3,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,2,3,1,2,2,3
1,1,1,2,1,1,1,2,3,3,2,3,1,2,1,3,2,1,2,1,1,2,2,2,1,4,2,2,3,2,3,3,2,2,3,2,1
2,2,2,2,2,2,2,1,2,3,2,3,2,2,2,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,2,3,2,2
2,2,3,1,3,2,1,2,1,1,2,1,2,2,3,1,2,3,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,2,2,1,2
2,2,2,2,2,2,2,2,3,3,2,3,2,2,3,1,2,3,2,1,1,1,2,2,3,1,2,2,3,2,1,3,2,2,3,3,3
2,3,3,1,3,2,1,2,1,1,2,1,2,2,3,1,2,1,2,1,1,2,2,2,1,2,2,2,3,4,1,1,3,1,2,1,1
2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,1,2,2,1
2,1,2,2,2,2,2,2,3,3,2,3,2,2,3,4,2,2,2,1,1,2,2,2,3,4,2,2,3,2,2,2,3,2,3,3,3
2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,1,2,1,2,1,1,3,1,2,1,4,2,2,3,2,1,1,3,1,2,2,1
2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,2,3,3,2
2,3,3,1,3,2,1,2,3,3,2,3,2,2,2,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,2,3,2,2
2,3,3,1,3,2,1,2,3,1,2,1,2,2,1,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,1,2,1,1
2,2,2,2,2,2,2,2,3,3,2,3,2,2,1,1,2,1,2,1,1,2,2,2,1,2,2,2,3,2,1,1,3,2,3,2,1
2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,2,2,1,3,1,2,3,1,1,1,3,1,2,2,1
2,1,1,2,1,2,2,2,1,2,1,3,2,2,3,1,2,1,2,1,1,2,2,2,1,4,2,2,3,2,1,1,3,2,2,2,3
2,2,3,1,3,2,1,2,1,1,2,1,2,2,1,1,2,1,2,1,1,2,2,2,1,2,2,2,3,2,1,1,3,1,2,1,1
2,3,3,1,3,2,1,2,1,1,2,1,2,2,2,1,2,1,1,1,1,2,2,2,1,2,2,2,3,2,1,2,3,1,2,1,1
2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,1,2,1,1,2,2,2,1,1,1,1,2,4,1,1,3,1,2,2,2
